latitude,longitude,cluster,distance
8.02818,-64.93046,1009,6.0070558394e-05
-9.37708,-59.01212,1010,6.1343036616e-05
8.26651,-63.59346,-1,inf
-8.73353,-54.99499,1011,6.9075451991e-05
8.19428,-64.06551,-1,inf
-8.72962,-54.99561,1011,6.9075451991e-05
-9.37005,-59.0778,1012,5.8805255447e-05
8.27036,-63.59048,-1,inf
7.97255,-65.57557,-1,inf
-10.65709,-68.50955,-1,inf
7.95891,-65.68439,-1,inf
-9.36672,-59.07832,1012,5.8805255447e-05
-10.62006,-68.57178,1013,6.1209941005e-05
7.99812,-66.30121,-1,inf
-10.6205,-68.57532,1013,6.1209941005e-05
8.00301,-66.29353,-1,inf
-8.63257,-54.89039,-1,inf
8.16193,-65.30552,-1,inf
-8.60164,-54.72768,-1,inf
8.36892,-64.16531,-1,inf
8.37472,-64.18845,-1,inf
-8.60251,-54.73289,-1,inf
8.42026,-64.04782,-1,inf
-8.60337,-54.73809,-1,inf
8.20525,-65.51804,-1,inf
-8.62947,-54.89613,-1,inf
-8.6303,-54.9012,-1,inf
8.16911,-65.76933,-1,inf
-8.62659,-54.9277,-1,inf
8.29901,-65.16663,-1,inf
-8.62743,-54.93275,-1,inf
-10.59353,-68.58198,-1,inf
8.52952,-63.92847,1014,5.8808400495e-05
-8.66198,-55.19041,1015,6.8413348199e-05
8.53285,-63.92899,1014,5.8808400495e-05
-8.65811,-55.19104,1015,6.8413348199e-05
8.5424,-63.95554,-1,inf
-9.99266,-64.18654,-1,inf
8.52799,-64.07174,-1,inf
-8.99184,-57.36381,1016,6.1101680338e-05
8.55601,-64.13362,-1,inf
-8.99244,-57.36762,1016,6.1101677988e-05
8.28922,-65.85168,-1,inf
-8.98777,-57.36053,1016,6.670797377e-05
-8.98838,-57.36435,1016,6.1101680338e-05
8.29088,-65.86398,-1,inf
-8.98898,-57.36816,1016,6.1101677988e-05
8.65572,-64.03454,-1,inf
-10.54039,-68.55594,1017,2.2480124021e-05
8.48737,-65.23422,-1,inf
-10.54081,-68.55942,1017,2.1994206086e-05
-9.69683,-62.12863,-1,inf
8.73935,-63.84327,1018,5.8609011673e-05
-8.53094,-54.7316,1019,7.0509337427e-05
8.74267,-63.84378,1018,5.8609011673e-05
-10.55437,-68.58722,-1,inf
8.77727,-63.63848,-1,inf
-8.52695,-54.73224,1019,7.0509337427e-05
8.6453,-66.56984,1020,2.3284230604e-05
-10.53937,-68.55674,1017,2.2480124021e-05
8.64891,-66.57042,1020,2.3596975996e-05
8.64649,-66.56923,1020,2.3284230604e-05
-10.53981,-68.5602,1017,2.1994206086e-05
8.65011,-66.56979,1020,2.3596975996e-05
8.6444,-66.83448,1021,6.4712572257e-05
-10.5339,-68.55738,-1,inf
-9.36229,-60.30319,-1,inf
8.64806,-66.83508,1021,6.4712572257e-05
8.69745,-66.80778,-1,inf
-8.52353,-54.98358,-1,inf
8.70247,-66.79975,1022,7.515633127e-05
-8.54512,-55.16263,-1,inf
8.70178,-66.80405,1022,7.515633127e-05
-9.97769,-64.78117,1023,7.3805773125e-05
9.96515,-63.10789,-1,inf
-9.9735,-64.78175,1023,7.3805773125e-05
11.62275,-70.22461,-1,inf
-9.96931,-64.78233,1023,7.3805790444e-05
11.62988,-70.23442,-1,inf
-9.11502,-58.93538,-1,inf
-9.1133,-58.94644,1024,6.1217565491e-05
-9.11384,-58.94995,1024,6.1217565491e-05
-9.11492,-58.95699,1025,5.8780230403e-05
-9.11159,-58.9575,1025,5.8780230403e-05
-9.93596,-64.75982,1026,6.5809145628e-05
-9.93649,-64.76361,1026,6.5809145628e-05
-9.93755,-64.77121,1027,6.5614261201e-05
-9.93807,-64.77499,1027,6.5614261201e-05
-9.27934,-60.24004,-1,inf
-9.27652,-60.2441,-1,inf
-8.48331,-55.17614,-1,inf
-8.4841,-55.18097,1028,6.8670495187e-05
-8.48022,-55.18163,1028,6.8670495187e-05
-9.26594,-60.24208,1029,5.9099489325e-05
-9.26259,-60.24258,1029,5.9099489325e-05
-9.03607,-58.90157,-1,inf
-9.95073,-65.31373,-1,inf
-9.93809,-65.25203,-1,inf
-9.88353,-64.94067,-1,inf
-9.39602,-61.45709,1030,6.1023584961e-05
-9.39146,-61.44999,1030,6.6133882463e-05
-9.39201,-61.45379,1030,6.6133882463e-05
-9.39256,-61.4576,1030,6.1023584961e-05
-9.00541,-58.92432,-1,inf
-9.23919,-60.50133,-1,inf
-8.39932,-55.2277,-1,inf
-6.94351,-46.82081,-1,inf
-9.85491,-65.04465,-1,inf
-9.81327,-64.89828,1031,6.7536358002e-05
-9.8138,-64.90217,1031,6.7536358002e-05
-9.23848,-60.8789,-1,inf
-10.19982,-67.94152,-1,inf
-9.77471,-64.99526,-1,inf
-9.79905,-65.21204,-1,inf
-9.74111,-64.87148,-1,inf
-8.26039,-55.06042,-1,inf
-9.77598,-65.18478,-1,inf
-6.6685,-45.97832,35,3.9743059032e-05
-10.01492,-67.05531,-1,inf
-10.01564,-67.06076,-1,inf
-9.71494,-64.89885,1032,7.4152722131e-05
-9.71073,-64.89943,1032,7.4152722131e-05
-9.70706,-64.90386,-1,inf
-9.75089,-65.35532,1033,7.1880304521e-05
-9.75145,-65.35946,1033,7.1880304521e-05
-9.74655,-65.35591,1033,7.2051642575e-05
-9.74711,-65.36006,1033,7.2051642575e-05
-9.74221,-65.35652,1033,7.1882140495e-05
-9.74277,-65.36066,1033,7.1882140495e-05
-10.21862,-69.07417,-1,inf
-9.61428,-64.7645,1034,6.4995206594e-05
-9.6148,-64.76824,1034,6.4995206594e-05
-9.8931,-66.79697,-1,inf
-9.11842,-61.43548,-1,inf
-8.1063,-54.92777,-1,inf
-6.75577,-47.22437,-1,inf
-9.63774,-65.2157,1035,7.0346146417e-05
-9.63829,-65.21975,1035,7.0346146417e-05
-8.1038,-55.01156,1036,6.9791881821e-05
-8.10464,-55.01664,1037,6.9733673243e-05
-9.63345,-65.21629,1035,7.0176565898e-05
-9.634,-65.22033,1035,7.0176565898e-05
-9.63455,-65.2244,1035,7.0687850698e-05
-8.09986,-55.01225,1036,6.9791881821e-05
-8.1007,-55.01731,1037,6.9733673243e-05
-9.51107,-64.38213,-1,inf
-6.73028,-47.3837,1038,6.3303259433e-05
-9.60934,-65.23199,-1,inf
-8.05021,-54.88462,-1,inf
-7.22993,-50.23416,1039,3.4786108521e-05
-7.23058,-50.23775,1039,3.3050385431e-05
-9.59323,-65.24244,1040,3.3517391167e-05
-6.69372,-47.37144,1041,6.4003572733e-05
-9.58893,-65.24303,1040,4.29304309e-05
-9.59131,-65.2424,1040,3.3517391167e-05
-6.73319,-47.38152,1038,6.3303259433e-05
-9.57132,-65.22453,1042,7.0408161652e-05
-9.57189,-65.22858,1042,7.0408161652e-05
-7.23096,-50.23588,1039,3.3050385431e-05
-9.55845,-65.22627,-1,inf
-6.69677,-47.36939,1041,6.4003572733e-05
-9.80876,-67.14816,-1,inf
-9.45438,-64.6273,-1,inf
-9.74838,-67.06715,-1,inf
-9.37933,-64.38313,1043,7.1239497013e-05
-9.37529,-64.38372,1043,7.1239497013e-05
-9.36355,-64.32758,-1,inf
-7.13837,-50.28994,-1,inf
-9.80295,-67.87926,1044,5.308829089e-05
-9.80335,-67.88232,1044,5.308829089e-05
-7.90252,-55.00378,1045,6.9935592714e-05
-7.89857,-55.00446,1045,6.9935592714e-05
-6.53175,-47.20181,-1,inf
-9.66295,-67.08105,-1,inf
-9.66366,-67.08649,-1,inf
-9.65807,-67.0817,-1,inf
-9.65878,-67.08714,-1,inf
-9.83696,-68.52144,1046,5.9460144203e-05
-9.83739,-68.52487,1046,5.9460144203e-05
-6.47372,-47.1885,1047,3.680771075e-05
-8.85863,-61.49724,-1,inf
-8.82266,-61.40985,-1,inf
-8.92699,-62.14141,-1,inf
-7.83544,-55.07953,1048,6.9678325702e-05
-7.8315,-55.08018,1048,6.9678325702e-05
-6.47229,-47.19006,1047,3.680771075e-05
-6.37857,-47.30015,-1,inf
-9.47211,-67.06559,-1,inf
-9.46725,-67.0662,-1,inf
-9.36476,-66.54747,-1,inf
-9.36007,-66.54809,-1,inf
-9.36072,-66.553,-1,inf
-9.47968,-67.66935,1049,3.644340394e-05
-9.39976,-67.15746,1050,5.5603771977e-05
-9.40044,-67.16286,1050,5.5388605452e-05
-9.48147,-67.66826,1049,3.644340394e-05
-7.65406,-55.34458,-1,inf
-9.40298,-67.15964,1050,6.7582771152e-05
-9.39809,-67.16021,1050,5.5603771977e-05
-9.39736,-67.15482,1050,6.1814574723e-05
-9.39881,-67.16562,1050,5.5388605452e-05
-9.01283,-64.48299,-1,inf
-8.97665,-64.43024,1051,6.1624186441e-05
-8.97714,-64.43378,1051,6.1624186441e-05
-8.95333,-64.35035,-1,inf
-9.10071,-65.56635,1052,1.9810716357e-05
-9.09973,-65.56577,1052,1.9810716357e-05
-7.52059,-55.23738,-1,inf
-7.52138,-55.24227,-1,inf
-6.68839,-50.52427,1053,6.1597790175e-05
-6.689,-50.52777,1053,6.1597790175e-05
-9.28278,-67.97255,-1,inf
-9.31914,-68.62569,-1,inf
-9.22201,-68.03064,-1,inf
-7.32935,-55.221,-1,inf
-7.27526,-55.20576,1054,6.9726186102e-05
-7.27606,-55.21064,-1,inf
-7.27129,-55.20621,1054,6.9726186102e-05
-9.03368,-67.55274,-1,inf
-9.02869,-67.55344,1055,6.2065390966e-05
-9.02862,-67.54984,1055,6.2065390966e-05
-9.00769,-67.4322,-1,inf
-9.00274,-67.43286,-1,inf
-9.005,-67.44964,-1,inf
-8.53699,-64.21362,-1,inf
-5.55541,-46.16702,1056,3.776047116e-05
-8.8249,-66.64777,1057,5.8115852003e-05
-8.82213,-66.6459,1057,5.8115852003e-05
-8.82282,-66.65083,1057,6.4055408456e-05
-5.56124,-46.16747,-1,inf
-5.55399,-46.16866,1056,3.776047116e-05
-8.88643,-67.43913,-1,inf
-8.88718,-67.44469,-1,inf
-8.73485,-66.59809,-1,inf
-6.94138,-55.53727,1058,3.8406014571e-05
-6.94111,-55.53947,1058,3.8406014571e-05
-5.34766,-46.72735,-1,inf
-6.76722,-54.99379,-1,inf
-6.76083,-54.98027,1059,7.1145227962e-05
-6.762,-54.9873,1060,6.2383898173e-05
-6.76259,-54.99085,1060,6.2383898173e-05
-6.75681,-54.98095,1059,7.1145227962e-05
-6.75278,-54.98164,1059,1.9431684777e-05
-6.74876,-54.98234,1059,1.959800306e-05
-6.75283,-54.98276,1059,1.9431684777e-05
-6.7488,-54.98347,1059,1.959800306e-05
-6.75266,-55.03345,-1,inf
-6.71889,-54.95202,1061,6.2332633293e-05
-6.71946,-54.95557,1061,6.2332633293e-05
-6.96505,-56.49195,-1,inf
-6.71484,-54.95263,1061,7.1472265436e-05
-6.71079,-54.95327,1061,7.1551056283e-05
-5.71491,-49.10912,-1,inf
-5.71652,-49.11835,-1,inf
-6.71191,-55.01124,-1,inf
-5.71571,-49.11373,-1,inf
-6.36312,-52.95285,-1,inf
-6.32862,-52.91867,-1,inf
-6.68719,-55.06204,-1,inf
-6.18241,-52.15174,1062,5.5322026675e-05
-6.25425,-52.59729,1063,3.8975136156e-05
-6.25508,-52.60213,1063,3.7814951053e-05
-5.62364,-49.05389,1064,1.5184904994e-05
-6.18152,-52.1548,1062,5.5322026675e-05
-6.25398,-52.59506,1063,3.8975136156e-05
-6.25479,-52.59997,1063,3.7814951053e-05
-5.62321,-49.05313,1064,1.5184904994e-05
-6.12137,-52.00753,-1,inf
-6.67327,-55.36573,1065,6.9627795476e-05
-6.66933,-55.36636,1065,6.9627795476e-05
-6.66466,-55.38757,-1,inf
-5.58506,-49.05049,-1,inf
-6.23291,-52.87749,-1,inf
-6.23374,-52.88244,-1,inf
-6.22822,-52.87823,-1,inf
-6.22905,-52.8832,-1,inf
-7.33857,-60.20122,-1,inf
-6.50465,-55.03912,1066,7.1318368159e-05
-6.04359,-52.2736,-1,inf
-6.13288,-52.8063,-1,inf
-6.50062,-55.0398,1066,7.1318368159e-05
-6.49659,-55.0405,1066,7.137654805e-05
-6.48799,-55.03851,-1,inf
-6.48912,-55.04546,1067,6.027888797e-05
-6.48968,-55.04889,1067,6.027888797e-05
-6.48565,-55.04956,1067,7.1289957742e-05
-6.4805,-55.04338,1068,6.0279891745e-05
-6.48106,-55.04681,1068,6.0279891745e-05
-5.25531,-47.93754,-1,inf
-7.15863,-59.35167,1069,5.878667587e-05
-7.15917,-59.35517,1069,6.133870469e-05
-7.1553,-59.35218,1069,5.878667587e-05
-7.18866,-59.75021,1070,5.8588202153e-05
-7.18534,-59.75071,1070,5.8588202153e-05
-7.18587,-59.7542,1070,6.1137441676e-05
-5.25038,-47.93869,-1,inf
-7.12288,-59.51449,-1,inf
-6.46535,-55.46571,-1,inf
-5.91619,-52.24679,-1,inf
-5.71475,-51.09611,-1,inf
-5.91032,-52.24197,-1,inf
-5.91121,-52.2472,-1,inf
-4.9496,-46.82975,-1,inf
-4.95078,-46.83629,1071,7.6044327268e-05
-4.90404,-46.69904,-1,inf
-4.90524,-46.70562,-1,inf
-5.44001,-49.75317,1072,3.2641677215e-05
-5.81054,-51.86875,-1,inf
-5.32551,-49.17995,1073,4.202695934e-06
-5.26581,-48.84761,1074,7.0178723152e-05
-5.42609,-49.74267,1075,3.420169072e-05
-5.66256,-51.08028,1076,4.8547573981e-05
-5.65726,-51.0814,1076,5.4472244708e-05
-6.07462,-53.49424,-1,inf
-6.97361,-59.07449,-1,inf
-4.95203,-46.82589,-1,inf
-4.95321,-46.83266,1071,7.6044327268e-05
-5.44181,-49.75368,1072,3.2641677215e-05
-5.65985,-51.07965,1076,4.8547573981e-05
-5.42798,-49.74319,1075,3.420169072e-05
-5.32541,-49.18017,1073,4.202695934e-06
-5.26182,-48.84811,1074,7.0178723152e-05
-5.46572,-50.03411,-1,inf
-5.84113,-52.31853,-1,inf
-5.6691,-51.57928,-1,inf
-6.29514,-55.33111,-1,inf
-6.29596,-55.33612,1077,7.0189055296e-05
-6.29198,-55.3367,1077,7.0189055296e-05
-4.9358,-47.53475,-1,inf
-6.28718,-55.33228,-1,inf
-5.54344,-51.04345,-1,inf
-6.2586,-55.37179,1078,7.0093032651e-05
-6.25462,-55.37233,1078,7.0067154601e-05
-6.25065,-55.37293,1078,7.0067154601e-05
-6.24916,-55.38899,1079,7.014638763e-05
-6.86436,-59.32656,-1,inf
-6.24519,-55.38962,1079,7.014638763e-05
-6.24597,-55.39447,-1,inf
-4.91841,-47.64579,-1,inf
-5.19003,-49.19736,-1,inf
-4.91061,-47.64076,-1,inf
-4.91169,-47.64688,-1,inf
-5.57233,-51.45584,-1,inf
-4.73766,-46.87053,1080,7.2979635719e-05
-4.8898,-47.71783,-1,inf
-4.89083,-47.72358,1081,5.2823510009e-05
-5.87137,-53.40304,-1,inf
-5.87213,-53.4076,-1,inf
-4.85513,-47.60163,-1,inf
-4.85627,-47.60796,-1,inf
-5.47356,-51.19682,1082,5.8343912021e-05
-4.89458,-47.72084,-1,inf
-4.74028,-46.86726,1080,7.2979635719e-05
-4.88799,-47.72253,1081,5.2823510009e-05
-5.47626,-51.1988,1082,5.8343912021e-05
-4.8609,-47.6054,-1,inf
-5.45585,-51.17489,-1,inf
-6.67461,-58.7918,-1,inf
-4.73718,-47.17834,53,5.2104956915e-05
-4.87175,-48.13613,-1,inf
-5.17731,-49.91306,-1,inf
-4.91024,-48.589,-1,inf
-5.29662,-50.89896,-1,inf
-4.87098,-48.66336,-1,inf
-5.27382,-50.99488,1083,6.0293414853e-05
-5.2744,-50.9983,1083,6.0293414853e-05
-6.47301,-58.34467,1084,6.4075376493e-05
-6.47358,-58.34832,1084,6.4075376493e-05
-4.86042,-48.78773,1085,6.1228788183e-05
-4.86128,-48.79257,1085,7.1677997564e-05
-4.84277,-48.72454,1086,5.6150213888e-05
-4.84366,-48.72958,1086,6.8066506348e-05
-4.84802,-48.75418,1087,7.31193619e-05
-4.85501,-48.79364,1085,7.8475571953e-05
-4.83649,-48.72568,1086,7.7251720488e-05
-4.85578,-48.83436,1088,6.701673125e-05
-5.1756,-50.65377,-1,inf
-5.01046,-49.77883,1089,4.6214057592e-05
-4.84636,-48.92567,1090,5.9862040995e-05
-4.85792,-48.7902,1085,6.1228788183e-05
-4.85202,-48.75543,1087,7.31193619e-05
-4.84071,-48.72702,1086,5.6150213888e-05
-4.85925,-48.83601,1088,6.701673125e-05
-5.01252,-49.77716,1089,4.6214057592e-05
-4.84922,-48.92757,1090,5.9862040995e-05
-4.96816,-49.87072,1091,7.3759062106e-05
-4.96744,-49.86654,1091,7.3759062106e-05
-4.88353,-49.41798,-1,inf
-4.68833,-48.41535,1092,5.8679232101e-05
-4.68818,-48.41872,1092,5.8679232101e-05
-4.69152,-48.6308,-1,inf
-4.87377,-49.97952,-1,inf
-5.55032,-53.98164,-1,inf
-4.66106,-48.90288,-1,inf
-4.94255,-50.5128,1093,5.6089703034e-05
-4.59515,-48.56676,60,2.3664627998e-05
-4.58877,-48.56787,60,3.8824074003e-05
-4.95507,-50.65112,-1,inf
-4.93999,-50.51475,1093,5.6089703034e-05
-4.59397,-48.56609,60,2.3664627998e-05
-4.90921,-50.46883,-1,inf
-4.18426,-46.39878,-1,inf
-4.24911,-46.85252,62,5.7333261482e-05
-4.88212,-50.81436,1094,1.7367574368e-05
-4.88195,-50.81179,1094,4.479061066e-05
-4.88253,-50.81527,1094,1.7367574368e-05
-4.82256,-50.69444,-1,inf
-4.47209,-48.66888,-1,inf
-4.80642,-50.73405,-1,inf
-4.8003,-50.73155,1095,6.2623609009e-05
-4.8009,-50.7351,1095,6.2623609009e-05
-4.44086,-48.75231,-1,inf
-4.75821,-50.68605,-1,inf
-4.09005,-46.96539,1096,6.2863017563e-05
-4.72995,-50.62232,1097,4.394187211e-05
-4.72063,-50.63482,1098,5.7814635732e-05
-4.72123,-50.63829,1098,4.1416363707e-05
-4.73231,-50.62144,1097,4.394187211e-05
-4.72351,-50.63763,1098,4.1416363707e-05
-4.09356,-46.96458,1096,6.2863017563e-05
-4.71732,-50.63495,1098,5.7814635732e-05
-4.71792,-50.63852,1098,5.7908756536e-05
-4.35321,-48.59435,-1,inf
-4.35412,-48.59966,-1,inf
-4.34684,-48.59558,-1,inf
-4.6806,-50.6218,-1,inf
-4.7124,-50.84298,1099,6.5462852771e-05
-4.70681,-50.81,-1,inf
-4.71303,-50.84669,1099,6.5462852771e-05
-5.83717,-57.75523,-1,inf
-4.28638,-48.55125,65,4.471031196e-05
-4.28732,-48.55661,65,3.1612958955e-05
-4.2454,-48.3559,-1,inf
-4.48755,-49.84443,1100,3.8058262381e-05
-4.25064,-48.57333,66,3.5414178928e-05
-4.25151,-48.57824,66,3.5512207003e-05
-4.28598,-48.55471,65,6.204200836e-06
-4.48969,-49.84401,1100,3.8058262381e-05
-4.24928,-48.57182,66,3.5414178928e-05
-4.25012,-48.57675,66,3.5512207003e-05
-4.60936,-50.80133,-1,inf
-4.60318,-50.79845,1101,6.421377147e-05
-4.60379,-50.80209,1101,6.421377147e-05
-4.21439,-48.5991,69,2.8926634446e-05
-4.60189,-50.85796,-1,inf
-4.21351,-48.59406,68,4.0585280231e-05
-4.20715,-48.59539,68,4.3452640278e-05
-4.20801,-48.60038,71,1.7942633583e-05
-4.61468,-50.96655,-1,inf
-4.20074,-48.59649,-1,inf
-4.55178,-50.95992,-1,inf
-4.41964,-50.20478,1102,7.1668666324e-05
-4.42033,-50.20884,1102,7.1668666324e-05
-4.09302,-48.43392,-1,inf
-5.32798,-55.88042,1103,6.8914024183e-05
-5.32409,-55.8811,1103,6.8914024183e-05
-4.29967,-49.74706,-1,inf
-4.30334,-49.83949,-1,inf
-4.2974,-49.84038,1104,5.9929524741e-05
-4.29812,-49.84459,1104,6.0304591948e-05
-4.2652,-49.68972,1105,7.7036137525e-05
-4.26596,-49.69408,1105,4.2098429473e-05
-4.25619,-49.67327,1106,3.9716726682e-05
-3.95551,-48.07251,1107,7.5122908682e-05
-4.45223,-50.93913,1108,1.9630415215e-05
-4.45287,-50.94277,1108,1.9801394625e-05
-4.29397,-49.84054,1104,5.9929524741e-05
-4.29467,-49.84478,1104,6.0304591948e-05
-4.26355,-49.69398,1105,4.2098429473e-05
-5.29449,-56.07627,-1,inf
-4.25392,-49.67311,1106,3.9716726682e-05
-4.45252,-50.94022,1108,1.9630415215e-05
-4.45312,-50.94388,1108,1.9801394625e-05
-4.45294,-50.97683,-1,inf
-3.95881,-48.07528,1107,7.5122908682e-05
-3.95213,-48.07612,-1,inf
-4.40318,-50.81456,-1,inf
-4.39766,-50.8157,-1,inf
-3.93439,-48.13174,76,1.4043359358e-05
-3.92773,-48.1326,-1,inf
-4.01977,-48.81804,1109,3.2069576359e-05
-4.02064,-48.82308,1110,3.2582671435e-05
-4.35013,-50.87138,-1,inf
-4.01797,-48.81767,1109,3.2069576359e-05
-4.01881,-48.82271,1110,3.2582671435e-05
-4.34617,-50.87383,-1,inf
-4.33916,-50.93452,-1,inf
-4.1571,-49.87701,-1,inf
-5.02613,-55.24102,1111,6.374683462e-05
-5.02671,-55.24464,1111,6.374683462e-05
-4.2435,-50.70498,-1,inf
-4.22576,-50.63468,-1,inf
-4.22018,-50.63593,-1,inf
-5.08955,-56.19656,-1,inf
-5.066,-56.14695,-1,inf
-4.23645,-51.06451,-1,inf
-4.09749,-50.33834,1112,6.9751459108e-05
-4.09816,-50.34229,1112,6.9751459108e-05
-5.05128,-56.1783,-1,inf
-4.21139,-51.08282,-1,inf
-4.20296,-51.06618,-1,inf
-4.19748,-51.06708,-1,inf
-2.7015,-78.85109,-1,inf
-2.68873,-78.83188,-1,inf
-1.78813,-78.81923,-1,inf
-1.47529,-80.07294,-1,inf
-1.37757,-79.80277,-1,inf
-1.36207,-79.8838,-1,inf
-1.32285,-79.81024,-1,inf
-1.31757,-79.80634,-1,inf
-1.30872,-79.7794,-1,inf
-1.28388,-79.74039,-1,inf
-1.25678,-80.51258,-1,inf
-1.24875,-80.5225,-1,inf
-1.077,-79.61012,-1,inf
-1.16086,-80.50156,1113,7.6926055249e-05
-1.15651,-80.50227,1113,7.6926055249e-05
-1.12593,-80.45052,-1,inf
-1.14195,-80.61639,-1,inf
-0.92275,-79.79558,1114,2.3960368752e-05
-0.9235,-79.79443,1114,2.3960368752e-05
-0.92757,-80.38744,-1,inf
3.77973,-76.32729,-1,inf
3.78597,-76.32806,-1,inf
-18.29112,-68.53293,-1,inf
-18.28966,-68.52666,-1,inf
-18.29257,-68.53909,-1,inf
-38.3595,-68.74369,118,6.6156577059e-05
-18.28341,-68.53101,-1,inf
-17.76719,-68.62585,-1,inf
-16.92006,-68.5211,-1,inf
-17.49202,-71.3568,1115,6.8093220049e-05
-17.49288,-71.36079,1115,6.8093220049e-05
-16.3905,-69.31355,508,3.8634452344e-05
-16.39162,-69.31846,-1,inf
-16.38341,-69.31392,509,4.3330550627e-05
-16.38457,-69.31904,509,3.8187459179e-05
-16.66428,-70.71478,1116,5.7322661574e-05
-16.38462,-69.31676,509,3.8187459179e-05
-16.66294,-70.71791,1116,5.7322661574e-05
-38.27259,-68.69731,1117,4.4395159811e-05
-16.50586,-70.795,-1,inf
-16.49367,-71.46732,-1,inf
-38.2726,-68.70055,1117,4.4395159811e-05
-15.69581,-69.92284,530,6.0036599355e-05
-38.33373,-69.05294,1118,7.5521597598e-05
-15.66836,-69.83044,-1,inf
-38.33493,-69.05824,1118,7.5521597598e-05
-15.40629,-69.90199,-1,inf
-39.01659,-72.82125,-1,inf
-15.39956,-69.90349,-1,inf
-13.88275,-73.09677,-1,inf
-38.11731,-68.63163,-1,inf
-38.84234,-73.03749,-1,inf
-13.74214,-73.61642,-1,inf
-13.26979,-73.28979,-1,inf
-38.65793,-73.00188,-1,inf
-13.7846,-76.17113,1119,4.1180660886e-05
-38.12425,-71.92043,-1,inf
-38.12546,-71.92642,1120,6.8521842546e-05
-13.78352,-76.16897,1119,4.1180660886e-05
-38.12159,-71.92726,1120,6.8521842546e-05
-38.25258,-72.62585,-1,inf
-13.24124,-74.12527,-1,inf
-38.17792,-72.70408,-1,inf
-13.19823,-74.37616,-1,inf
-36.67783,-72.16268,-1,inf
-12.73915,-74.72033,1121,3.4326716242e-05
-36.41752,-72.16323,-1,inf
-36.28064,-71.94848,-1,inf
-12.74091,-74.71943,1121,3.4326716242e-05
-35.85763,-71.62201,-1,inf
-12.51,-73.92606,-1,inf
-35.85453,-71.62756,-1,inf
-12.58748,-74.74107,-1,inf
-35.68563,-71.7062,-1,inf
-35.6152,-71.79147,1122,6.2226419803e-05
-12.49773,-74.94926,1123,4.532182285e-05
-35.61608,-71.79572,1122,6.2226419803e-05
-35.33277,-71.61271,-1,inf
-35.16856,-71.12769,-1,inf
-12.49723,-74.94665,1123,4.532182285e-05
-35.11353,-71.32609,1124,1.6732807992e-05
-12.49189,-74.94707,1125,4.5858023983e-05
-12.4924,-74.94971,1125,4.445297345e-05
-35.11403,-71.32509,1124,1.6732807992e-05
-35.09608,-71.28171,-1,inf
-12.49289,-74.95227,1125,4.445297345e-05
-12.71184,-76.35073,-1,inf
-35.11198,-71.62714,-1,inf
-34.98001,-71.31582,1126,6.8107141954e-05
-34.98099,-71.32043,1126,6.8107141954e-05
-12.44738,-74.96795,-1,inf
-34.97587,-71.31712,1126,7.4609954097e-05
-12.24686,-73.93696,-1,inf
-34.91228,-71.14424,-1,inf
-34.87146,-71.14184,1127,6.9615140931e-05
-12.41472,-75.19337,1128,6.3202327241e-05
-34.87248,-71.14654,1127,6.9615140931e-05
-34.82446,-70.96803,-1,inf
-12.41541,-75.19701,1128,6.3202327241e-05
-34.86407,-71.14909,1129,5.2310727601e-05
-11.84184,-72.94458,-1,inf
-34.86578,-71.14609,1129,5.2310727601e-05
-34.84295,-71.1229,-1,inf
-34.79815,-71.06055,-1,inf
-12.43669,-75.98476,1130,4.7489017827e-05
-34.74658,-71.03086,-1,inf
-12.43514,-75.98705,1130,4.7489017827e-05
-34.72861,-71.03143,-1,inf
-12.03807,-74.03049,-1,inf
-34.40585,-70.81422,1131,7.3172778094e-05
-11.92035,-73.87647,1132,3.0171952571e-05
-34.40693,-70.81913,1131,7.3172778094e-05
-34.49414,-71.44994,1133,5.3586435221e-05
-11.91919,-73.87778,1132,3.0171952571e-05
-34.41948,-71.12704,1134,2.494815757e-05
-34.48997,-71.45123,1133,2.7205983279e-05
-12.13313,-75.01416,-1,inf
-34.41525,-71.12836,1134,2.5094028633e-05
-34.49107,-71.44989,1133,2.7205983279e-05
-11.84331,-73.94106,1135,7.3057395783e-05
-34.41829,-71.12608,1134,2.494815757e-05
-34.41405,-71.1274,1134,2.5094028633e-05
-34.45792,-71.52376,-1,inf
-11.83978,-74.01241,1136,6.3602893428e-05
-34.28047,-70.95219,1137,7.2393970038e-05
-34.28154,-70.95704,1137,7.2393970038e-05
-11.8405,-74.01606,1136,5.1334158411e-05
-34.40895,-71.66705,1138,7.4232238918e-05
-11.84723,-73.94256,1135,7.3057395783e-05
-34.40388,-71.6638,1138,6.7307116233e-05
-34.40483,-71.66833,1138,6.7307116233e-05
-34.20566,-70.9038,-1,inf
-11.84315,-74.01385,1136,5.9701802583e-05
-34.33781,-71.53851,1139,7.4877204584e-05
-11.83762,-74.01545,1136,5.1334158411e-05
-34.38009,-71.73842,-1,inf
-11.78217,-74.71661,-1,inf
-34.33365,-71.53978,1139,7.4877204584e-05
-34.26532,-71.38731,-1,inf
-34.12403,-70.78522,1140,5.3589587738e-05
-11.53251,-75.85059,-1,inf
-11.52698,-75.84869,-1,inf
-34.28091,-71.52133,1141,2.7859828864e-05
-34.28212,-71.52007,1141,2.7859828864e-05
-11.61589,-76.69311,-1,inf
-34.12103,-70.78443,1140,5.3589587738e-05
