latitude,longitude,cluster
-2.80345,-54.67899,545
-15.13057,-66.65849,-1
-3.70141,-60.52238,547
-15.07332,-66.20449,-1
-15.0753,-66.22163,-1
-15.07597,-66.2274,-1
-15.08598,-66.31413,-1
-2.8334,-54.89932,-1
-15.09472,-66.39015,-1
-15.12511,-66.65605,-1
-3.50432,-59.24789,-1
-15.11721,-66.63218,-1
-15.07166,-66.23373,-1
-15.07233,-66.23949,-1
-3.69808,-60.52288,547
-15.07964,-66.30309,-1
-15.06802,-66.2459,548
-1.76741,-48.2345,539
-15.06172,-66.235,549
-2.13197,-50.49967,541
-15.06305,-66.24654,550
-15.06371,-66.25232,550
-2.13263,-50.50377,541
-15.0561,-66.22987,551
-15.05282,-66.20123,552
-2.82845,-54.89591,553
-15.05348,-66.20695,552
-15.05479,-66.21841,-1
-1.82073,-48.60666,-1
-15.05741,-66.24137,554
-15.05807,-66.24714,554
-15.06731,-66.32824,555
-2.82413,-54.89656,553
-15.05113,-66.2305,556
-2.99771,-56.00704,-1
-15.04786,-66.20183,557
-15.04851,-66.20752,557
-15.04982,-66.21898,556
-2.01558,-49.89135,-1
-15.05048,-66.22474,556
-15.04616,-66.23112,558
-2.73749,-54.40327,-1
-15.04681,-66.23686,558
-15.05665,-66.32365,559
-3.47463,-59.16724,-1
-15.05123,-66.36568,560
-3.68285,-60.557,561
-15.0682,-66.24816,548
-3.679,-60.55404,561
-15.07102,-66.27122,-1
-15.06183,-66.23727,549
-3.67952,-60.5575,561
-15.06253,-66.24303,550
-15.06324,-66.24879,550
-3.68004,-60.56095,561
-15.06604,-66.2718,-1
-15.0681,-66.33032,555
-3.68057,-60.56441,561
-15.05268,-66.20355,552
-15.05546,-66.22641,551
-3.67567,-60.55454,561
-15.05616,-66.23214,551
-15.05686,-66.23788,554
-3.6762,-60.55799,561
-15.05756,-66.24363,554
-15.05826,-66.24937,554
-3.67672,-60.56145,561
-15.07092,-66.35358,-1
-15.04772,-66.20412,557
-3.67724,-60.56491,561
-15.0498,-66.22127,556
-15.0505,-66.22702,556
-3.67777,-60.56837,561
-15.05119,-66.23276,556
-15.04553,-66.22761,558
-3.67235,-60.55503,561
-15.04623,-66.23336,558
-15.05669,-66.3199,559
-3.67287,-60.55849,561
-15.05739,-66.32572,559
-3.67392,-60.56541,561
-15.05879,-66.3373,-1
-12.8476,-51.58771,-1
-3.67444,-60.56887,561
-15.05157,-66.36183,560
-1.78069,-48.69434,-1
-15.09217,-66.70262,-1
-15.04727,-66.36831,-1
-15.04657,-66.36249,-1
-2.76598,-54.75366,562
-15.07007,-66.55984,563
-15.07043,-66.56286,563
-3.66902,-60.55553,561
-14.02603,-58.81981,-1
-3.67007,-60.56245,561
-15.03461,-66.30486,-1
-15.04086,-66.35722,-1
-3.67059,-60.56591,561
-15.04225,-66.36892,-1
-15.04294,-66.37476,-1
-3.67112,-60.56937,561
-15.06499,-66.56046,564
-15.06535,-66.56348,564
-2.07589,-50.52536,-1
-15.06134,-66.5732,565
-15.06169,-66.57622,565
-2.13816,-50.90504,566
-15.02687,-66.28241,-1
-15.02756,-66.28818,-1
-15.02824,-66.2939,-1
-2.13881,-50.90901,566
-15.02893,-66.29966,-1
-15.03724,-66.36951,-1
-2.76161,-54.75425,562
-15.03793,-66.37536,-1
-15.02189,-66.283,-1
-3.66622,-60.55949,-1
-15.02325,-66.29448,-1
-15.05473,-66.60481,-1
-1.99369,-50.06317,-1
-15.06545,-66.69653,-1
-15.07739,-66.7991,-1
-2.00695,-50.14353,-1
-15.01395,-66.30141,-1
-2.67522,-54.24378,-1
-15.07513,-66.82483,-1
-15.04453,-66.60596,-1
-2.75722,-54.75478,562
-15.03504,-66.61323,-1
-15.0571,-66.80473,-1
-3.72635,-61.02461,-1
-12.78891,-51.52421,-1
-15.0407,-66.75278,-1
-3.64469,-60.55211,-1
-12.78432,-51.52504,-1
-2.59691,-53.963,567
-15.02729,-66.63577,-1
-15.01488,-66.5726,568
-2.66253,-54.36501,569
-15.01522,-66.57564,568
-15.03627,-66.7597,570
-2.74876,-54.89547,571
-15.03663,-66.76286,570
-15.03698,-66.766,570
-2.65802,-54.36555,569
-15.01015,-66.57627,572
-13.13207,-53.52435,573
-2.74707,-54.89549,571
-13.13298,-53.52959,574
-2.59774,-53.9614,567
-15.00343,-66.51759,-1
-2.66033,-54.36437,569
-15.01084,-66.58234,572
-15.01987,-66.66147,-1
-2.65582,-54.36492,569
-2.73347,-54.89339,-1
-3.03454,-56.84003,-1
-3.07829,-57.12454,-1
-15.01049,-66.57931,572
-3.45216,-59.57117,-1
-13.12806,-53.52505,573
-1.49027,-47.08289,-1
-13.12898,-53.5303,574
-13.12989,-53.53555,575
-13.12314,-53.52048,576
-2.04178,-50.64102,-1
-13.12406,-53.52575,573
-13.12498,-53.531,574
-13.12589,-53.53625,575
-3.16613,-57.84087,-1
-14.99057,-66.49491,577
-2.04265,-50.79438,-1
-15.02189,-66.77101,578
-15.02224,-66.77413,578
-2.60845,-54.32714,-1
-15.05873,-67.09969,-1
-15.01114,-66.72185,579
-15.05347,-67.10046,580
-2.00207,-50.61755,-1
-13.11913,-53.52116,576
-13.12005,-53.52643,573
-2.2349,-52.08826,-1
-13.12097,-53.5317,574
-13.6058,-56.41768,581
-13.60642,-56.4215,581
-1.97545,-50.52808,582
-15.01079,-66.71876,579
-15.05383,-67.10362,580
-1.97614,-50.53227,582
-13.11512,-53.52184,576
-3.4412,-59.81488,-1
-13.11604,-53.52711,573
-15.006,-66.72247,579
-3.44389,-59.83245,-1
-15.16623,-68.19275,583
-15.16062,-68.19387,583
-3.13255,-57.8377,-1
-14.97797,-66.56509,584
-3.20372,-58.41058,-1
-14.15268,-60.18462,585
-3.42098,-59.8395,-1
-14.15356,-60.18449,585
-14.99176,-66.49677,577
-14.98671,-66.49738,-1
-2.42795,-53.64854,-1
-15.0085,-66.72079,579
-15.00887,-66.72386,579
-15.05393,-67.10176,580
-3.41212,-59.82645,586
-15.0543,-67.10487,580
-3.41266,-59.82997,586
-14.97966,-66.56677,584
-15.16345,-68.19321,583
-3.36206,-59.52295,587
-12.72363,-51.50005,-1
-3.36261,-59.5265,587
-12.72449,-51.50488,-1
-3.52944,-60.64088,-1
-14.99906,-66.99673,-1
-15.13367,-68.23512,-1
-3.29778,-59.12809,-1
-14.94408,-66.70356,588
-14.94444,-66.70663,588
-14.77733,-65.34051,-1
-3.29492,-59.13225,-1
-14.77267,-65.34109,-1
-3.67926,-61.73766,-1
-14.77327,-65.34604,-1
-14.97286,-67.04577,-1
-13.59175,-56.89958,-1
-3.02788,-57.47371,-1
-14.8876,-66.43749,-1
-3.30611,-59.29747,-1
-14.88828,-66.44339,-1
-14.87987,-66.4146,-1
-2.4327,-53.65149,-1
-14.9344,-66.93968,589
-2.45653,-53.80413,-1
-14.93476,-66.94286,589
-14.8993,-66.67487,-1
-3.30326,-59.30159,-1
-14.9292,-66.94032,590
-14.89489,-66.68163,591
-2.59061,-54.69404,592
-14.92364,-66.93777,593
-14.95665,-67.23504,594
-2.15903,-51.97545,595
-14.95702,-67.23844,594
-14.93523,-67.08968,596
-2.15955,-51.97876,595
-14.93559,-67.09297,596
-14.93596,-67.09627,596
-2.52137,-54.27953,-1
-14.9374,-67.10933,597
-14.93776,-67.11256,597
-14.91006,-66.9104,598
-2.58623,-54.69479,592
-14.92998,-67.09034,599
-3.28271,-59.2122,-1
-14.93106,-67.10017,599
-14.90971,-66.90721,598
-14.91041,-66.91358,598
-1.48479,-47.79226,-1
-14.91183,-66.92635,600
-14.92962,-67.08707,599
-2.51127,-54.24466,-1
-14.93034,-67.09361,599
-14.93142,-67.10347,599
-3.18709,-58.60899,601
-14.50433,-63.57895,-1
-3.18767,-58.61278,601
-14.8977,-66.68005,591
-1.47566,-47.78016,-1
-14.92838,-66.93561,-1
-14.92914,-66.94196,590
-14.92091,-66.91714,-1
-1.95569,-50.76776,-1
-14.92318,-66.93623,593
-14.95869,-67.23586,594
-14.93625,-67.09103,596
-1.96394,-50.89316,-1
-14.93088,-67.0456,-1
-14.93586,-67.08775,596
-3.17551,-58.60297,-1
-14.95348,-67.23728,594
-2.44583,-53.9485,-1
-14.90977,-66.91205,598
-14.93061,-67.08839,599
-14.93138,-67.09493,599
-1.9701,-51.00447,-1
-14.93215,-67.10151,599
-14.9333,-67.11123,597
-14.9094,-66.90887,598
-2.56672,-54.77053,602
-14.91015,-66.91524,598
-3.28156,-59.36381,-1
-14.91128,-66.9248,600
-14.931,-67.09167,599
-3.654,-61.8212,-1
-14.93177,-67.09822,599
-1.93968,-50.8889,-1
-14.93254,-67.10477,599
-14.90421,-66.90954,603
-2.56233,-54.77108,602
-14.92536,-67.08903,604
-3.16861,-58.65051,-1
-14.86856,-66.60954,-1
-14.90459,-66.91271,603
-3.46294,-60.57748,-1
-14.90496,-66.91589,603
-14.92574,-67.09229,604
-2.97322,-57.55589,-1
-14.9269,-67.10213,-1
-14.9201,-67.08964,605
-3.0944,-58.33229,-1
-14.92049,-67.0929,605
-3.19794,-59.00084,-1
-14.90052,-66.92284,-1
-14.92087,-67.09617,605
-2.42666,-54.15277,-1
-14.89272,-66.90132,606
-14.89309,-66.90447,606
-14.89792,-66.94562,607
-1.84709,-50.65052,-1
-14.8983,-66.94879,607
-3.19166,-59.00554,-1
-14.91485,-67.09023,-1
-14.86846,-66.7396,-1
-2.09136,-52.16203,608
-14.88828,-66.90826,609
-3.2887,-59.65825,610
-14.88864,-66.91139,609
-14.91528,-67.13974,611
-3.28534,-59.65876,610
-14.91566,-67.14303,611
-14.88235,-66.90259,-1
-2.96688,-57.6342,-1
-14.87271,-66.91007,612
-3.08482,-58.40909,613
-14.87307,-66.91323,612
-14.88229,-66.99274,-1
-2.95828,-57.62693,-1
-14.852,-66.73222,-1
-3.08132,-58.40963,613
-14.89834,-67.13179,-1
-2.95795,-57.64839,-1
-14.89946,-67.14158,-1
-3.07722,-58.40631,613
-15.03227,-68.32207,-1
-14.89232,-67.1259,-1
-14.88706,-67.12653,614
-3.07782,-58.41016,613
-3.07699,-58.40963,613
-14.88743,-67.12979,614
-3.43362,-60.76234,-1
-14.86986,-67.06921,-1
-14.86277,-67.19541,615
-3.16485,-59.08075,616
-14.86313,-67.19862,615
-14.84329,-67.06913,-1
-2.09205,-52.16217,608
-14.85748,-67.19601,-1
-14.97894,-68.30904,-1
-3.16144,-59.08126,616
-14.83768,-67.06656,617
-14.83208,-67.06395,618
-2.12548,-52.54293,-1
-14.83715,-67.10941,619
-14.83751,-67.1127,619
-2.53337,-55.13207,620
-14.831,-67.05428,621
-14.8346,-67.08658,-1
-1.84977,-50.8482,-1
-14.83678,-67.10612,619
-14.83788,-67.11597,619
-14.82936,-67.08726,622
-2.5291,-55.13273,620
-14.83262,-67.11664,623
-2.84625,-57.1934,-1
-14.7774,-66.62357,624
-1.85221,-50.97338,-1
-14.82613,-67.05813,625
-14.82972,-67.09048,622
-14.73343,-66.28172,-1
-2.44727,-54.78254,-1
-14.82339,-67.08137,-1
-2.38586,-54.42559,-1
-14.82411,-67.08788,626
-14.82447,-67.09113,626
-3.51425,-61.72605,-1
-13.9708,-60.41156,-1
-1.83871,-51.14162,-1
-13.96443,-60.41646,627
-13.96097,-60.41698,627
-13.95751,-60.4175,627
-2.0289,-52.30525,-1
-14.83736,-67.06622,617
-14.83774,-67.06944,617
-14.83712,-67.10894,619
-2.99741,-58.3821,-1
-14.83751,-67.11222,619
-14.77897,-66.62344,624
-2.70195,-56.52057,-1
-14.83097,-67.05717,621
-2.87182,-57.64736,-1
-14.83173,-67.06361,618
-14.83673,-67.10566,619
-1.99865,-52.28419,628
-14.8379,-67.11547,619
-2.68793,-56.53255,629
-14.82918,-67.08685,622
-14.82956,-67.09007,622
-2.98711,-58.43119,630
-14.83265,-67.11613,623
-2.9836,-58.43173,630
-14.82573,-67.05779,625
-14.82393,-67.08746,626
-3.17935,-59.69651,-1
-14.82431,-67.09069,626
-14.68927,-66.00997,-1
-2.68741,-56.53093,629
-14.68374,-66.00512,-1
-2.2603,-53.92349,-1
-14.6844,-66.01058,-1
-2.82783,-57.60196,-1
-14.81116,-67.06925,-1
-5.23395,-73.86218,-1
-1.99894,-52.28336,628
-14.67887,-66.00574,-1
-2.21106,-53.66952,-1
-14.80554,-67.06666,631
-2.21185,-53.67457,-1
-2.21263,-53.67956,-1
-14.80592,-67.06988,631
-3.28405,-60.64426,-1
-2.81688,-57.60362,-1
-14.80629,-67.0731,631
-1.19236,-47.37661,106
-14.67401,-66.00634,-1
-2.70063,-56.92404,632
-1.93429,-52.07964,633
-14.80068,-67.0705,-1
-1.93482,-52.08292,633
-2.69683,-56.92462,632
-14.67268,-65.99542,-1
-3.02374,-59.04624,-1
-14.67334,-66.00089,-1
-2.35389,-54.75784,-1
-14.66058,-65.93632,-1
-2.55822,-56.06001,-1
-14.66124,-65.9417,-1
-2.34884,-54.7543,-1
-14.66781,-65.99601,-1
-1.92254,-52.10818,634
-14.66848,-66.00146,-1
-1.92306,-52.11141,634
-14.66914,-66.00693,-1
-2.34578,-54.76337,-1
-12.56293,-51.9414,-1
-3.03586,-59.21659,-1
-12.56455,-51.95051,635
-2.55666,-56.18046,-1
-12.56536,-51.95502,635
-2.2673,-54.47065,-1
-12.56616,-51.95955,635
-2.4152,-55.39386,-1
-14.65443,-65.9261,-1
-14.65574,-65.93694,-1
-2.77304,-57.65765,-1
-14.6564,-65.94231,-1
-1.86674,-52.06635,-1
-12.56009,-51.95137,636
-12.55846,-51.94226,-1
-2.54004,-56.22971,-1
-12.5609,-51.9559,636
-12.5617,-51.96043,636
-2.54084,-56.23473,-1
-14.6509,-65.93752,-1
-2.09653,-53.50367,637
-14.65155,-65.94292,-1
-2.0957,-53.49856,637
-14.79509,-67.16004,638
-2.75914,-57.66406,-1
-14.79546,-67.16327,638
-2.24056,-54.44745,639
-14.78981,-67.16054,640
-3.21644,-60.77885,-1
-12.55317,-51.93854,-1
-2.09679,-53.50128,637
-14.64476,-65.92731,-1
-14.79017,-67.16368,640
-2.096,-53.49616,637
-14.78487,-67.16411,-1
-2.09758,-53.5064,637
-12.54092,-51.92184,-1
-2.2429,-54.44621,639
-12.54258,-51.93106,-1
-2.09439,-53.61197,-1
-14.68332,-66.33492,-1
-14.77958,-67.16458,-1
-3.21062,-60.87513,-1
-12.53644,-51.92267,-1
-2.72922,-57.76197,-1
-12.53727,-51.92729,-1
-1.87694,-52.32651,-1
-12.5381,-51.93188,-1
-2.35772,-55.41463,-1
-14.71786,-66.67403,-1
-2.04222,-53.49886,-1
-14.67202,-66.3247,-1
-2.04305,-53.50406,-1
-14.71276,-66.67465,641
-3.1355,-60.60368,-1
-14.71312,-66.6777,641
-2.43048,-56.06604,-1
-14.66705,-66.32533,-1
-1.22783,-48.76405,642
-14.70802,-66.67831,643
-14.70837,-66.68135,643
-2.35324,-55.68348,-1
-12.45414,-51.54671,-1
-2.20889,-54.83549,-1
-3.1891,-61.11536,-1
-12.45502,-51.55154,-1
-14.41854,-64.3118,644
-2.20352,-54.8577,645
-2.23203,-55.03451,646
-14.41906,-64.31596,644
-2.4212,-56.23964,647
-14.70362,-66.68501,-1
-2.42375,-56.24242,647
-12.44956,-51.54766,-1
-2.23497,-55.03423,646
-12.45044,-51.55249,-1
-2.41977,-56.24301,647
-14.69887,-66.68867,-1
-2.20344,-54.85769,645
-2.23065,-55.0349,646
-14.73747,-67.07489,-1
-2.85651,-59.20748,648
-14.77376,-67.42225,-1
-2.29129,-55.54154,-1
-13.27435,-56.7454,-1
-2.8481,-59.17506,-1
-14.43984,-64.93652,-1
-2.8531,-59.20799,648
-1.22405,-48.76293,642
-14.43533,-64.93711,-1
-2.63993,-57.83457,-1
-14.5617,-65.95678,-1
-2.84015,-59.16876,649
-2.61097,-57.69416,650
-2.83674,-59.16928,649
-2.60733,-57.6947,650
-14.68747,-67.05322,-1
-3.1343,-61.17404,-1
-2.18686,-55.03747,651
-14.68224,-67.05386,652
-2.18749,-55.04153,651
-14.68262,-67.05708,652
-2.18813,-55.04559,651
-14.69128,-67.17757,-1
-2.28604,-55.67188,653
-14.68601,-67.17815,654
-14.68638,-67.18139,654
-2.28662,-55.67557,653
-14.67133,-67.18988,655
-1.03457,-47.84158,-1
-14.6717,-67.19312,655
-14.7872,-68.3307,-1
-2.28191,-55.67249,653
-2.83314,-59.23711,-1
-13.21287,-56.62384,656
-2.8414,-59.31392,657
-13.20944,-56.62442,656
-2.838,-59.31443,657
-0.92535,-47.30388,-1
-13.20883,-56.62062,656
-13.20541,-56.6212,656
-0.92652,-47.31106,-1
-13.20602,-56.62501,656
-14.62299,-67.04492,658
-1.57603,-51.38979,-1
-2.07493,-54.55722,-1
-14.62335,-67.04813,658
-14.64783,-67.31465,659
-1.64893,-51.97775,-1
-14.62573,-67.11651,660
-14.64815,-67.3175,659
-1.88864,-53.4562,-1
-14.6122,-67.043,661
-1.88948,-53.46144,-1
-14.64256,-67.3157,659
-14.60627,-67.03721,662
-2.05681,-54.5013,-1
-14.60662,-67.04042,662
-2.27256,-55.85328,-1
-14.63764,-67.3199,659
-14.62243,-67.04642,658
-1.97611,-54.05795,663
-14.62568,-67.11788,660
-2.12258,-54.96769,-1
-14.64884,-67.31249,659
-1.63166,-51.97322,664
-14.64918,-67.31538,659
-14.64952,-67.31824,659
-1.72594,-52.54917,665
-14.64392,-67.31641,659
-14.61161,-67.04447,661
-1.9715,-54.05878,663
-14.60563,-67.03869,662
-2.31235,-56.18161,666
-14.60601,-67.04189,662
-14.63867,-67.31757,659
-1.72177,-52.55606,667
-14.59521,-67.03992,668
-14.5858,-66.96048,-1
-2.24806,-55.80468,-1
-14.59558,-67.04312,668
-14.59597,-67.04635,668
-1.84101,-53.31639,-1
-14.59635,-67.04958,668
-14.59673,-67.05282,668
-3.06621,-61.1063,-1
-14.59076,-67.04703,669
-14.58962,-67.03735,669
-2.88131,-59.93481,670
-14.59,-67.04057,669
-2.31085,-56.18372,666
-2.87925,-59.93517,670
-14.59038,-67.0438,669
-1.97242,-54.05581,663
-14.59379,-67.07273,-1
-14.5953,-67.08555,-1
-2.27301,-56.07024,-1
-14.2783,-64.54482,-1
-1.72439,-52.54996,665
-1.62904,-51.97335,664
-14.59007,-67.0862,671
-1.72018,-52.55687,667
-14.59045,-67.08941,671
-1.64355,-52.10115,672
-14.27227,-64.53249,-1
-1.72358,-52.61238,673
-14.57289,-67.07525,-1
-1.72405,-52.61541,673
-1.72452,-52.61843,673
-14.56655,-67.0208,-1
-1.64304,-52.09785,672
-14.55759,-67.08035,-1
-1.71129,-52.56763,-1
-14.57175,-67.20343,674
-1.71796,-52.61014,-1
-14.57212,-67.20669,674
-1.98598,-54.32568,-1
-14.55274,-67.08424,-1
-1.63771,-52.09869,-1
-14.53861,-67.05333,675
-1.98143,-54.32637,-1
-14.53678,-67.03735,-1
-1.98214,-54.33092,-1
-14.53825,-67.05013,675
-2.43099,-57.3018,-1
-14.54192,-67.08229,-1
-14.5323,-67.04439,676
-1.95964,-54.30633,-1
-1.96035,-54.31087,-1
-14.53194,-67.04121,676
-1.9599,-54.36705,-1
-14.53559,-67.07323,677
-1.95608,-54.37228,-1
-14.53596,-67.07647,677
-1.9568,-54.37684,-1
-14.5226,-67.05204,678
-1.96874,-54.48138,-1
-14.52297,-67.05523,678
-1.58433,-52.07248,-1
-14.3982,-66.01798,679
-1.95154,-54.37296,-1
-14.51775,-67.05589,680
-1.63905,-52.57861,-1
-14.68187,-68.55297,681
-1.63339,-52.57635,-1
-14.52051,-67.12741,682
-2.19867,-56.09539,683
-14.67591,-68.55175,684
-1.62575,-52.56189,-1
-14.39335,-66.01859,679
-2.19464,-56.09596,683
-14.51255,-67.05656,-1
-2.1952,-56.09943,683
-14.52087,-67.13064,682
-1.96724,-54.70111,685
-14.53769,-67.28102,686
-0.78012,-47.51361,687
-14.51491,-67.12485,688
-14.51527,-67.12807,688
-0.77893,-47.5065,687
-14.51563,-67.1313,688
-1.96868,-54.70051,685
-14.50607,-67.09319,689
-1.82994,-54.01249,-1
-14.37753,-66.00958,690
-14.37816,-66.015,690
-1.53303,-52.14678,-1
-14.37205,-66.00478,690
-1.45338,-51.64029,-1
-14.37268,-66.01019,690
-14.37331,-66.01561,690
-1.60213,-52.58689,-1
-14.37393,-66.02103,690
-2.01861,-55.31171,-1
-14.39584,-66.02089,679
-0.77746,-47.51015,687
-14.51751,-67.05439,680
-0.81745,-47.75958,-1
-14.5179,-67.05759,680
-14.52116,-67.12894,682
-2.03788,-55.54546,-1
-14.53948,-67.28229,686
-14.18964,-64.51207,691
-2.35309,-57.59293,692
-2.34942,-57.5935,692
-14.37994,-66.01186,690
-2.00361,-55.40968,-1
-14.51516,-67.12315,688
-14.51554,-67.12637,688
-1.41475,-51.75113,-1
-14.51593,-67.12959,688
-14.68166,-68.55294,681
-1.6279,-53.07712,-1
-14.67568,-68.55172,684
-14.18527,-64.51265,691
-1.6229,-53.0778,-1
-1.83442,-54.39946,-1
-14.18582,-64.51694,691
-1.51222,-52.42308,693
-1.51272,-52.4262,693
-1.99156,-55.41548,-1
-1.54215,-52.67371,-1
-1.54437,-52.71978,694
-1.54486,-52.72277,694
-1.53927,-52.72065,694
-1.94309,-55.2752,695
-14.37442,-66.00706,690
-2.8295,-60.94825,696
-14.37509,-66.01247,690
-2.83002,-60.95171,696
-14.37576,-66.01788,690
-2.82617,-60.94875,696
-14.50647,-67.09479,689
-14.36957,-66.00766,690
-2.82565,-60.94529,696
-14.37024,-66.01307,690
-2.58632,-59.40093,-1
-14.3709,-66.01848,690
-1.94427,-55.27491,695
-14.37157,-66.0239,690
-1.5473,-52.72136,694
-14.50086,-67.09219,697
-1.54173,-52.7192,694
-14.50124,-67.0954,697
-1.54219,-52.72222,694
-14.36539,-66.01367,-1
-2.92014,-61.81416,698
-14.36605,-66.01908,-1
-1.4512,-52.27414,-1
-14.36672,-66.0245,-1
-1.62036,-53.35767,-1
-14.49525,-67.08959,-1
-14.08113,-63.81396,699
-1.95467,-55.51162,700
-14.3612,-66.01968,-1
-2.91625,-61.81114,698
-2.91678,-61.81467,698
-14.36187,-66.02509,-1
-1.95048,-55.51226,700
-14.3632,-66.03595,-1
-1.95107,-55.51608,700
-14.36386,-66.04138,-1
-2.91342,-61.81517,698
-14.36853,-66.07951,-1
-1.48835,-52.57957,-1
-1.54714,-52.98712,-1
-14.07646,-63.8107,699
-1.59495,-53.29151,-1
-1.46135,-52.50933,701
-14.07696,-63.81454,699
-1.46186,-52.51255,701
-14.07747,-63.81839,699
-2.30713,-57.97159,702
-1.89321,-55.33908,-1
-14.35768,-66.03113,-1
-2.30353,-57.97212,702
-14.35834,-66.03655,-1
-2.88711,-61.82269,-1
-14.359,-66.04198,-1
-1.88425,-55.39249,-1
-14.35967,-66.04742,-1
-0.7824,-48.59166,-1
-14.36299,-66.07465,-1
-14.36366,-66.08012,-1
-1.56162,-53.552,703
-14.35282,-66.03173,-1
-14.0728,-63.81511,699
-1.54689,-53.52229,704
-14.0733,-63.81894,699
-1.54774,-53.52753,704
-14.35348,-66.03716,-1
-1.96362,-56.10438,-1
-14.35547,-66.05346,-1
-1.43177,-52.66442,-1
-14.47468,-67.04977,-1
-1.56387,-53.55497,703
-2.84889,-61.98808,705
-14.46948,-67.0504,706
-0.78806,-48.59441,-1
-14.06813,-63.81184,699
-2.84552,-61.98858,705
-14.06863,-63.81567,699
-1.41871,-52.68211,-1
-14.34797,-66.03233,-1
-2.84055,-61.97844,707
-14.34863,-66.03776,-1
-1.54453,-53.52599,704
-14.34929,-66.0432,-1
-1.95798,-56.20328,-1
-14.35061,-66.05407,-1
-1.95877,-56.20845,-1
-14.35127,-66.05952,-1
-2.83719,-61.97894,707
-14.35193,-66.06496,-1
-1.39889,-52.62256,-1
-14.4691,-67.0472,706
-1.75797,-55.10577,-1
-14.51266,-67.42131,-1
-14.50738,-67.42242,-1
-13.844,-62.16528,-1
-14.34575,-66.05468,-1
-14.3464,-66.06011,-1
-14.34706,-66.06556,-1
-14.47026,-67.10236,-1
-14.46578,-67.10943,708
-1.75299,-55.10225,-1
-14.06031,-63.81679,-1
-1.77713,-55.25623,-1
-14.46541,-67.10621,708
-2.06621,-57.1107,-1
-14.47066,-67.15143,-1
-14.45981,-67.10362,-1
-1.74931,-55.10704,-1
-14.46055,-67.11006,-1
-14.45421,-67.10103,709
-1.72966,-55.03865,710
-14.45532,-67.11068,709
-1.77426,-55.32146,-1
-14.33903,-66.12211,-1
-1.25439,-52.08412,-1
-14.45458,-67.10426,709
-14.45495,-67.10747,709
-0.68869,-48.5788,-1
-14.4598,-67.14946,-1
-1.33231,-52.57026,-1
-14.49225,-67.43215,-1
-1.72531,-55.0393,710
-14.44973,-67.1081,-1
-14.4489,-67.19363,711
-1.7038,-54.93164,712
-1.70447,-54.93589,712
-14.44853,-67.19038,711
-14.44927,-67.19686,711
-14.44364,-67.19424,713
-1.82094,-55.67219,-1
-14.44401,-67.19749,713
-14.43765,-67.18839,-1
-1.82272,-55.68343,714
-14.43239,-67.18901,-1
-1.81857,-55.68413,714
-13.91186,-62.96358,-1
-1.70343,-54.95756,-1
-1.73028,-55.1267,-1
-1.81205,-55.64286,-1
-14.36615,-66.654,715
-1.81799,-55.68043,714
-1.81915,-55.68782,714
-14.42713,-67.18961,716
-1.81384,-55.68111,714
-14.36331,-66.67411,-1
-1.81443,-55.68483,714
-14.35283,-66.67236,717
-1.91097,-56.37301,718
-14.41794,-67.25048,719
-1.69224,-55.02749,720
-13.80325,-62.23223,-1
-1.6929,-55.03162,720
-1.90701,-56.37363,718
-13.80883,-62.27404,-1
-1.68789,-55.02815,720
-13.80946,-62.27872,-1
-13.81008,-62.28337,721
-1.68855,-55.0323,720
-14.35317,-66.67535,717
-1.78894,-55.65852,722
-14.35351,-66.67836,717
-1.7342,-55.3439,723
-14.41831,-67.25378,719
-1.73483,-55.34778,723
-14.42307,-67.29659,724
-1.90825,-56.37091,718
-13.80009,-62.23735,725
-1.90902,-56.37597,718
-13.8063,-62.28391,721
-1.69197,-55.03118,720
-12.30175,-52.69651,726
-1.46008,-53.51417,-1
-12.30248,-52.70055,726
-1.78769,-55.65899,722
-12.73678,-55.24002,727
-1.68762,-55.03186,720
-1.73585,-55.34746,723
-12.7375,-55.24434,727
-1.31087,-52.60995,-1
-13.80027,-62.2403,725
-1.70089,-55.14757,728
-13.80612,-62.28216,721
-12.98816,-56.78936,729
-1.70151,-55.15162,728
-1.72793,-55.35263,730
-1.72367,-55.35325,730
-12.73702,-55.23905,727
-1.19005,-51.93507,-1
-12.73773,-55.24338,727
-12.98474,-56.78994,729
-1.18516,-51.93931,731
-12.73337,-55.23967,727
-1.18462,-51.93591,731
-12.73267,-55.23534,727
-1.21108,-52.10552,-1
-12.98133,-56.79052,729
-12.98192,-56.79428,729
-1.76325,-55.66637,732
-14.36764,-66.65555,715
-1.6949,-55.25175,-1
-12.9785,-56.79485,729
-12.97909,-56.7986,729
-1.75908,-55.667,732
-14.4274,-67.19076,716
-1.75965,-55.67069,732
-12.29929,-52.69668,726
-1.67876,-55.17592,733
-1.67445,-55.17658,733
-12.29999,-52.70074,726
-1.56801,-54.58101,-1
-14.35463,-66.67535,717
-14.41864,-67.25144,719
-1.6722,-55.24691,-1
-12.29073,-52.69819,734
-1.70972,-55.51482,735
-12.29144,-52.70227,734
-1.70911,-55.51094,735
-14.34232,-66.61631,-1
-1.70672,-55.63246,736
-14.34956,-66.67596,717
-1.61968,-55.10958,737
-14.3501,-66.68044,717
-14.42411,-67.29747,724
-1.62034,-55.11372,737
-12.28645,-52.69895,734
-1.70253,-55.63305,736
-1.61925,-55.13482,-1
-14.34449,-66.67657,738
-1.60381,-55.06567,-1
