latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
4.80541,-71.38511,347.75,0.35,0.57,2023-11-02,1734,N,nominal,2.0NRT,291.93,7.66,D
-10.27609,-59.6133,367,0.39,0.36,2023-11-02,1728,N,high,2.0NRT,301.96,10.35,D
6.13328,-63.03872,331.51,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,295.1,3.46,D
-9.73014,-56.0872,344.24,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,298.06,6.47,D
6.85872,-58.41303,332.51,0.55,0.43,2023-11-02,1734,N,nominal,2.0NRT,298.12,4.07,D
-10.01809,-57.94397,330.73,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,296.06,2.55,D
5.53566,-67.60966,328.22,0.38,0.43,2023-11-02,1734,N,nominal,2.0NRT,291.3,4.7,D
-9.92518,-57.48098,332.44,0.41,0.37,2023-11-02,1728,N,nominal,2.0NRT,299.54,2.95,D
6.94605,-58.41212,331.04,0.56,0.43,2023-11-02,1734,N,nominal,2.0NRT,296.26,3.49,D
-9.57732,-56.01965,330.46,0.47,0.4,2023-11-02,1728,N,nominal,2.0NRT,296.67,3.14,D
-10.77239,-64.88367,339.36,0.43,0.46,2023-11-02,1728,N,nominal,2.0NRT,293.72,5.2,D
6.98245,-58.5246,332.22,0.55,0.42,2023-11-02,1734,N,nominal,2.0NRT,297.31,6.12,D
-9.73365,-57.77341,335.9,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.86,3.32,D
7.06198,-58.49789,340.48,0.55,0.43,2023-11-02,1734,N,nominal,2.0NRT,295.86,8.37,D
6.68203,-63.36333,346.61,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.38,8.74,D
-9.73422,-57.77707,339.23,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,297.14,3.32,D
-9.73025,-57.77395,347.27,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,299.34,3.13,D
6.68535,-63.36383,339.78,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.87,10.62,D
7.06717,-61.44564,343.49,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,297.02,10.6,D
-9.73082,-57.77761,334.85,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,296.9,3.13,D
-9.71562,-57.8138,339.71,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.56,3.83,D
5.41411,-71.68766,335.45,0.36,0.57,2023-11-02,1734,N,nominal,2.0NRT,289.72,3.8,D
-9.71222,-57.81432,341.81,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,300.45,3.83,D
-9.449,-56.26125,331.92,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,297.76,3.57,D
7.01209,-62.49814,334.11,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.25,3.1,D
-9.44539,-56.26184,339.82,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,296.47,10.14,D
-9.44608,-56.26604,343.23,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,295.86,7.17,D
7.22444,-61.41692,340.39,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,295.92,31.82,D
-9.44852,-56.26425,352.71,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,299.87,11.5,D
7.11952,-62.41775,346.13,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.49,10.1,D
-9.44491,-56.26485,349.47,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,296.23,11.5,D
-9.70739,-58.1012,330.36,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,291.51,3.2,D
7.11462,-62.51423,346.74,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.09,7.96,D
-9.5074,-57.02564,353.96,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,296.5,17.35,D
6.37823,-67.22303,338.76,0.53,0.42,2023-11-02,1734,N,nominal,2.0NRT,299.98,6.88,D
-9.5756,-57.61298,337.59,0.41,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.37,3.02,D
6.98729,-63.55807,330.73,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.13,3.66,D
-10.20434,-61.98682,338.75,0.44,0.39,2023-11-02,1728,N,nominal,2.0NRT,300.39,6.77,D
7.08678,-63.5022,332.41,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,301.81,2.13,D
7.08625,-63.50568,336.29,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.56,2.13,D
-9.59834,-57.95956,335.52,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,299.76,2.7,D
7.45014,-61.56316,343.11,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,287.14,4.86,D
-9.82559,-59.44723,348.4,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,292.48,23.29,D
7.45354,-61.56365,336.5,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,286.18,4.86,D
-10.2024,-61.98674,333.9,0.44,0.39,2023-11-02,1728,N,low,2.0NRT,298.6,5.05,D
7.17,-63.6226,332.6,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,296.42,2.06,D
-10.84171,-66.55261,328.17,0.56,0.51,2023-11-02,1728,N,low,2.0NRT,298.32,10.9,D
6.87243,-66.08289,331.49,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,293.97,1.59,D
-9.39646,-56.68774,337.18,0.44,0.38,2023-11-02,1728,N,nominal,2.0NRT,297.6,6.18,D
6.53278,-68.23063,331.56,0.41,0.45,2023-11-02,1734,N,nominal,2.0NRT,291.32,4.87,D
-9.59496,-57.96009,345.74,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.96,2.7,D
-9.82173,-59.44423,338.77,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,291.75,10.24,D
6.88425,-66.1017,340.16,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,292.75,4.58,D
-9.94381,-60.25706,338.13,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,301.47,4.13,D
6.88519,-66.10131,344.1,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,293.41,5.36,D
-9.54392,-57.69806,354.47,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.47,7.25,D
6.5357,-68.22784,330.16,0.4,0.45,2023-11-02,1734,N,nominal,2.0NRT,292.08,4.86,D
-9.54449,-57.70174,349.47,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.44,7.25,D
6.90364,-66.03242,335.88,0.45,0.39,2023-11-02,1734,N,nominal,2.0NRT,298.32,6.88,D
-9.54506,-57.70541,331.94,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,297.96,5.37,D
7.49052,-62.28152,341.74,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,304.11,49.73,D
-9.54563,-57.7091,330.28,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,296.76,5.37,D
6.97429,-66.1451,334.39,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,296.65,3.68,D
-9.56334,-57.82317,336.83,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,300.28,3.36,D
6.94359,-67.24004,335.14,0.52,0.42,2023-11-02,1734,N,nominal,2.0NRT,296.27,3.67,D
-9.56392,-57.82689,334.92,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,299.6,3.36,D
6.67075,-69.05048,330.48,0.45,0.47,2023-11-02,1734,N,nominal,2.0NRT,290.84,3.58,D
-9.54165,-57.70596,367,0.4,0.37,2023-11-02,1728,N,high,2.0NRT,299.96,5.37,D
-9.54108,-57.70228,343.91,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.37,7.25,D
7.78354,-62.15639,336.69,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,294.5,3.65,D
-9.88518,-59.95662,334.45,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,301.25,1.99,D
7.78298,-62.49607,334.21,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,295.76,4.48,D
-9.53767,-57.70282,341.76,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,296.84,5.42,D
7.78246,-62.49959,346.68,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,297.32,8.36,D
-9.53825,-57.7065,343.01,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,296.97,4.9,D
7.39224,-65.22662,330.99,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,298.59,5.11,D
-10.16214,-61.93478,349.39,0.44,0.38,2023-11-02,1728,N,nominal,2.0NRT,300.77,10.77,D
7.73879,-63.03933,332.65,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,295.52,3.33,D
-9.76202,-59.34218,346.55,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,295.43,7.73,D
7.7421,-63.10734,336.55,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.79,2,D
-9.76255,-59.34568,329.57,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,293.81,7.73,D
-9.89624,-60.26057,347.41,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,302.21,6.88,D
7.74692,-63.23252,340.12,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.64,3.55,D
7.7464,-63.236,340.64,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,301.24,4.38,D
-10.97456,-68.50016,335.47,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,284.24,9.65,D
7.75024,-63.23302,334.84,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.27,3.55,D
7.74972,-63.2365,345.16,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.64,4.38,D
-10.97498,-68.50373,353.94,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,285.32,9.08,D
7.74919,-63.23998,334.78,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,297.98,4.38,D
7.75303,-63.23701,330.81,0.38,0.36,2023-11-02,1734,N,low,2.0NRT,300.87,2.17,D
-10.39698,-64.03066,335.66,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,294.54,7.53,D
7.75008,-63.3192,335.02,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.31,2.6,D
-9.77985,-59.77767,332.94,0.39,0.36,2023-11-02,1728,N,low,2.0NRT,303.2,6.93,D
7.43701,-65.35818,337.01,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,301.47,7.92,D
7.43987,-65.36255,340.24,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,300.76,5.28,D
-9.77599,-59.77465,342.27,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,309.4,37.02,D
7.43926,-65.36635,345.94,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,299.75,5.28,D
7.4216,-65.47759,334.81,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,298.15,2.41,D
-9.77651,-59.77818,350.09,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,306.82,6.93,D
7.44333,-65.3631,329.96,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.23,2.97,D
-9.78283,-59.82043,337.91,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,299.34,5.14,D
6.81353,-69.2474,329.31,0.47,0.47,2023-11-02,1734,N,nominal,2.0NRT,290.29,2.97,D
-9.77363,-59.77565,346.58,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,306.19,13.73,D
-9.77416,-59.77917,344.42,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,305.7,11.03,D
7.49398,-65.15416,335.62,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,297.09,9.4,D
-10.39592,-64.03327,341.58,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,294.15,6.69,D
7.78854,-63.2895,345.42,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,302.97,18.57,D
-10.97373,-68.50115,350.63,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,285.11,8.48,D
8.10982,-61.70072,334.72,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,293.85,5.79,D
-10.97419,-68.50471,341.6,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,285.83,5.46,D
-9.31274,-56.91276,343.09,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,299.1,6.59,D
7.50486,-65.79462,336.79,0.44,0.38,2023-11-02,1734,N,nominal,2.0NRT,295.73,5.69,D
-9.9659,-61.30322,330.83,0.42,0.37,2023-11-02,1728,N,low,2.0NRT,302.74,12.28,D
7.96542,-63.06098,350.3,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,302.54,9.32,D
7.9649,-63.06446,335.92,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.95,2.78,D
-9.95898,-61.30424,331.2,0.42,0.37,2023-11-02,1728,N,low,2.0NRT,299.26,6.69,D
7.96874,-63.06149,356.31,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,303.83,24.96,D
-9.95953,-61.30806,339.27,0.42,0.37,2023-11-02,1728,N,low,2.0NRT,300.63,6.69,D
7.96822,-63.06497,336.99,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,304.54,14.85,D
7.97154,-63.06546,331.73,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,297.38,14.85,D
-9.77659,-60.46271,335.02,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,300.91,3.37,D
7.67094,-65.54057,334.58,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,294.82,3.45,D
7.70671,-65.35791,331.37,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,300.62,3.14,D
-9.77322,-60.46322,356.6,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,306.2,12.94,D
7.71017,-65.35846,338.01,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,300.26,2.55,D
-9.76932,-60.46013,349.51,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,303.57,8.71,D
-9.76985,-60.46372,353.3,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,306.27,12.94,D
7.71363,-65.359,331.78,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,300.34,2.55,D
-9.76846,-60.46084,367,0.39,0.37,2023-11-02,1728,N,high,2.0NRT,307.15,22.77,D
7.80779,-64.79856,354.97,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,298.16,11.78,D
-9.769,-60.46444,347.53,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,306.49,3.91,D
-9.76509,-60.46135,367,0.39,0.37,2023-11-02,1728,N,high,2.0NRT,303.35,22.77,D
7.56989,-66.34249,334.98,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,297.73,14.7,D
-9.76563,-60.46495,335.65,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,304.28,3.91,D
-9.76616,-60.46855,333.22,0.39,0.37,2023-11-02,1728,N,low,2.0NRT,306.46,3.91,D
-9.76172,-60.46186,345.28,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,302.66,12.7,D
7.7394,-65.52296,335.09,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,299.56,3.95,D
-9.75781,-60.45877,344.45,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,302.84,12.7,D
7.73879,-65.52681,334.01,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,298.21,2.96,D
-9.75835,-60.46238,340.32,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,305.42,12.7,D
-9.75444,-60.45929,345.92,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,303.98,6.55,D
7.74288,-65.52351,341.26,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,295.4,8.21,D
-9.75498,-60.46289,338.27,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,307.12,6.55,D
-9.75107,-60.4598,333.91,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,299.48,6.55,D
-9.79214,-60.80658,350.2,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,308.83,35.79,D
7.74227,-65.52735,338.91,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.33,4.45,D
-9.23775,-57.2589,331.87,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,287.71,3.33,D
7.7654,-65.53888,332.44,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.73,3,D
-9.23429,-57.25946,331.11,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,285.74,3.33,D
7.90067,-64.94403,331.86,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,296.49,3.81,D
-9.23082,-57.26002,338.23,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,284.67,4.26,D
-9.17562,-56.9791,333.86,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,293.95,5.09,D
8.12073,-63.59816,336.11,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,296.98,2.28,D
-10.71248,-68.08842,333.06,0.35,0.57,2023-11-02,1728,N,nominal,2.0NRT,291.74,45.52,D
-10.71207,-68.08509,356.95,0.35,0.57,2023-11-02,1728,N,low,2.0NRT,287.53,43.35,D
8.26974,-62.80907,331.24,0.39,0.36,2023-11-02,1734,N,low,2.0NRT,304.57,6.32,D
-9.28917,-58.0094,342.28,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,300.89,26.09,D
7.93619,-64.98387,335.93,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,295.7,4.85,D
-9.2883,-58.00928,348.2,0.4,0.37,2023-11-02,1728,N,nominal,2.0NRT,302.07,40.98,D
8.29267,-62.76957,334.49,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,294.05,1.31,D
-10.71309,-68.08439,333.37,0.35,0.57,2023-11-02,1728,N,nominal,2.0NRT,287.06,32.91,D
8.00437,-64.92679,342.48,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,291.28,7.16,D
-10.71352,-68.08772,349.92,0.35,0.57,2023-11-02,1728,N,nominal,2.0NRT,293.91,69.26,D
-10.76333,-68.966,344.94,0.41,0.6,2023-11-02,1728,N,nominal,2.0NRT,285.62,8.01,D
8.01967,-64.91789,355.82,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,296.06,14.55,D
8.02478,-64.92992,332.91,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,290.26,2.99,D
-10.7577,-68.9667,329.17,0.41,0.6,2023-11-02,1728,N,nominal,2.0NRT,284.67,6.16,D
8.02874,-64.9268,338.62,0.4,0.37,2023-11-02,1734,N,nominal,2.0NRT,292.69,6.33,D
-9.37654,-59.0086,333.13,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,273.18,4.47,D
8.02818,-64.93046,341.39,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,292.34,6.33,D
-9.37708,-59.01212,334.62,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,274.63,4.47,D
8.26651,-63.59346,340.46,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,305.47,3.42,D
-8.73353,-54.99499,350,0.54,0.42,2023-11-02,1728,N,nominal,2.0NRT,303.87,15.21,D
8.19428,-64.06551,331.98,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.4,1.4,D
-8.72962,-54.99561,351.61,0.54,0.42,2023-11-02,1728,N,nominal,2.0NRT,300.1,15.21,D
-9.37005,-59.0778,330.27,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,271.56,3.39,D
8.27036,-63.59048,334.04,0.38,0.36,2023-11-02,1734,N,low,2.0NRT,304.87,3.42,D
7.97255,-65.57557,332.71,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,295.97,7.06,D
-10.65709,-68.50955,327.35,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.31,2.06,D
7.95891,-65.68439,330.2,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.46,2.66,D
-9.36672,-59.07832,331.89,0.38,0.36,2023-11-02,1728,N,nominal,2.0NRT,271.09,3.39,D
-10.62006,-68.57178,331.39,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,287.31,3,D
7.99812,-66.30121,333.64,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,296.49,2.39,D
-10.6205,-68.57532,341.85,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,285.83,3,D
8.00301,-66.29353,347.08,0.45,0.39,2023-11-02,1734,N,nominal,2.0NRT,297.1,6.62,D
-8.63257,-54.89039,330.16,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,298.74,7.06,D
8.16193,-65.30552,330.78,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,297.89,4.54,D
-8.60164,-54.72768,335.56,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,298.71,8.87,D
8.36892,-64.16531,332.61,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.79,2.02,D
8.37472,-64.18845,345.38,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.95,5.19,D
-8.60251,-54.73289,347.79,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,293.26,8.87,D
8.42026,-64.04782,335.27,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.41,2.32,D
-8.60337,-54.73809,347.12,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,295.71,13.99,D
8.20525,-65.51804,338.77,0.42,0.38,2023-11-02,1734,N,nominal,2.0NRT,294.97,3.25,D
-8.62947,-54.89613,335.43,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,301.47,7.06,D
-8.6303,-54.9012,336.11,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,301.25,8.61,D
8.16911,-65.76933,333.29,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.76,5.33,D
-8.62659,-54.9277,338.57,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,302.32,6.71,D
8.29901,-65.16663,346.27,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,293.9,4.13,D
-8.62743,-54.93275,343.49,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,305.81,13.91,D
-10.59353,-68.58198,330.05,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.89,2.72,D
8.52952,-63.92847,341.65,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,300.72,4.45,D
-8.66198,-55.19041,331.6,0.53,0.42,2023-11-02,1728,N,low,2.0NRT,304.11,6.34,D
8.53285,-63.92899,333.35,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.9,3.89,D
-8.65811,-55.19104,331.54,0.53,0.42,2023-11-02,1728,N,low,2.0NRT,303.91,7.96,D
8.5424,-63.95554,334.54,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,297.63,2.58,D
-9.99266,-64.18654,367,0.38,0.44,2023-11-02,1728,N,high,2.0NRT,294.36,11.79,D
8.52799,-64.07174,335.85,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.75,3.24,D
-8.99184,-57.36381,350.73,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,295.24,6.35,D
8.55601,-64.13362,347.44,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,303.62,9.8,D
-8.99244,-57.36762,348.55,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,300.63,6.35,D
8.28922,-65.85168,336.17,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,298.67,4.54,D
-8.98777,-57.36053,367,0.42,0.38,2023-11-02,1728,N,high,2.0NRT,305.35,24.95,D
-8.98838,-57.36435,355.99,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,303.54,13.7,D
8.29088,-65.86398,336.97,0.43,0.38,2023-11-02,1734,N,nominal,2.0NRT,297.27,4.94,D
-8.98898,-57.36816,355.39,0.42,0.38,2023-11-02,1728,N,nominal,2.0NRT,300.59,13.7,D
8.65572,-64.03454,336.6,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,296.01,6.66,D
-10.54039,-68.55594,345.27,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,287.82,6.74,D
8.48737,-65.23422,337.18,0.41,0.37,2023-11-02,1734,N,nominal,2.0NRT,294.8,3.9,D
-10.54081,-68.55942,344.69,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,287.48,4.84,D
-9.69683,-62.12863,333.77,0.45,0.39,2023-11-02,1728,N,nominal,2.0NRT,294.03,5.35,D
8.73935,-63.84327,347.6,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,299.4,9.75,D
-8.53094,-54.7316,347.58,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,298.84,11.65,D
8.74267,-63.84378,339.66,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,298.25,4.95,D
-10.55437,-68.58722,329.03,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,287.6,2.81,D
8.77727,-63.63848,342,0.38,0.36,2023-11-02,1734,N,nominal,2.0NRT,291.46,5.51,D
-8.52695,-54.73224,353.43,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,300.97,11.65,D
8.6453,-66.56984,334.31,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,295.97,2.52,D
-10.53937,-68.55674,348.67,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,288.2,8.22,D
8.64891,-66.57042,335.55,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,295.91,2.52,D
8.64649,-66.56923,338.16,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,296.03,3.27,D
-10.53981,-68.5602,353.05,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,287.43,8.98,D
8.65011,-66.56979,330.22,0.46,0.39,2023-11-02,1734,N,nominal,2.0NRT,295.38,2.65,D
8.6444,-66.83448,336.44,0.47,0.4,2023-11-02,1734,N,nominal,2.0NRT,295.84,16.65,D
-10.5339,-68.55738,338.57,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.8,8.22,D
-9.36229,-60.30319,334.56,0.39,0.36,2023-11-02,1728,N,nominal,2.0NRT,300.39,2.54,D
8.64806,-66.83508,347.24,0.47,0.4,2023-11-02,1734,N,nominal,2.0NRT,293.69,16.65,D
8.69745,-66.80778,329.91,0.47,0.4,2023-11-02,1734,N,nominal,2.0NRT,293.68,5.29,D
-8.52353,-54.98358,337.29,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,303.33,7.31,D
8.70247,-66.79975,332.74,0.47,0.4,2023-11-02,1734,N,nominal,2.0NRT,296.22,6.89,D
-8.54512,-55.16263,338.04,0.54,0.42,2023-11-02,1728,N,nominal,2.0NRT,300.13,6.62,D
8.70178,-66.80405,334.62,0.47,0.4,2023-11-02,1734,N,nominal,2.0NRT,295.07,4.9,D
-9.97769,-64.78117,348.66,0.42,0.45,2023-11-02,1728,N,nominal,2.0NRT,295.43,54.81,D
9.96515,-63.10789,333.18,0.39,0.36,2023-11-02,1734,N,nominal,2.0NRT,288.1,2.6,D
-9.9735,-64.78175,342.38,0.42,0.45,2023-11-02,1728,N,nominal,2.0NRT,310.02,54.81,D
11.62275,-70.22461,334.17,0.45,0.47,2023-11-02,1734,N,nominal,2.0NRT,293.39,2.07,D
-9.96931,-64.78233,338.63,0.42,0.45,2023-11-02,1728,N,nominal,2.0NRT,295.05,4.89,D
